animal_id,animal,timestamp,x,y,oxygen_sat,heart_rate,temperature,air_quality
70a65a,Elephant,1579.86,144.9978,-10.27213,0.98,45,91.78069,30.17807
70a65a,Elephant,1580.86,145.4763,-11.15112,0.98,45,91.77998,30.178
70a65a,Elephant,1581.86,145.9547,-12.03,0.98,45,91.77926,30.17793
70a65a,Elephant,1582.87,146.4411,-12.92364,0.98,45,91.77854,30.17785
70a65a,Elephant,1583.89,146.9274,-13.81717,0.98,45,91.77781,30.17778
70a65a,Elephant,1584.89,147.4058,-14.69611,0.98,45,91.77708,30.17771
70a65a,Elephant,1585.89,147.8842,-15.57504,0.98,45,91.77637,30.17764
70a65a,Elephant,1586.91,148.3706,-16.46863,0.98,45,91.77564,30.17756
70a65a,Elephant,1587.91,148.849,-17.34763,0.98,45,91.77491,30.17749
70a65a,Elephant,1588.91,149.3274,-18.22654,0.98,45,91.7742,30.17742
70a65a,Elephant,1589.91,149.8058,-19.10543,0.98,45,91.77348,30.17735
70a65a,Elephant,1590.91,150.2842,-19.98441,0.98,45,91.77277,30.17728
70a65a,Elephant,1591.91,150.7626,-20.86328,0.98,45,91.77206,30.17721
70a65a,Elephant,1592.91,151.241,-21.74221,0.98,45,91.77135,30.17714
70a65a,Elephant,1593.92,151.7194,-22.6212,0.98,45,91.77064,30.17706
70a65a,Elephant,1594.92,152.1978,-23.50011,0.98,45,91.76991,30.17699
70a65a,Elephant,1595.92,152.6762,-24.37902,0.98,45,91.7692,30.17692
70a65a,Elephant,1596.92,153.1546,-25.25798,0.98,45,91.76847,30.17685
70a65a,Elephant,1597.93,153.641,-26.15154,0.98,45,91.76775,30.17677
70a65a,Elephant,1598.94,154.1194,-27.03053,0.98,45,91.76702,30.1767
70a65a,Elephant,1599.94,154.5978,-27.90941,0.98,45,91.76632,30.17663
70a65a,Elephant,1600.94,155.0762,-28.78833,0.98,45,91.7656,30.17656
70a65a,Elephant,1601.94,155.5546,-29.66729,0.98,45,91.76491,30.17649
70a65a,Elephant,1602.94,156.033,-30.54622,0.98,45,91.76419,30.17642
70a65a,Elephant,1603.94,156.5114,-31.42516,0.98,45,91.76344,30.17634
70a65a,Elephant,1604.94,156.9898,-32.3041,0.98,45,91.76271,30.17627
70a65a,Elephant,1605.94,157.4682,-33.18302,0.98,45,91.762,30.1762
70a65a,Elephant,1606.94,157.9466,-34.06196,0.98,45,91.7613,30.17613
70a65a,Elephant,1607.94,158.425,-34.9409,0.98,45,91.76057,30.17606
70a65a,Elephant,1608.94,158.9034,-35.81982,0.98,45,91.75986,30.17599
70a65a,Elephant,1609.94,159.3818,-36.69878,0.98,45,91.75913,30.17591
70a65a,Elephant,1610.96,159.8682,-37.59234,0.98,45,91.75842,30.17584
70a65a,Elephant,1611.96,160.3466,-38.47126,0.98,45,91.75769,30.17577
70a65a,Elephant,1612.96,160.825,-39.35021,0.98,45,91.75698,30.1757
70a65a,Elephant,1613.98,161.3114,-40.24385,0.98,45,91.75627,30.17563
70a65a,Elephant,1615.0,161.7977,-41.13739,0.98,45,91.75555,30.17555
70a65a,Elephant,1616.01,162.2841,-42.03096,0.98,45,91.75481,30.17548
70a65a,Elephant,1617.01,162.7625,-42.9099,0.98,45,91.75409,30.17541
70a65a,Elephant,1618.02,163.2409,-43.78883,0.98,45,91.75336,30.17533
70a65a,Elephant,1619.03,163.7273,-44.68241,0.98,45,91.75264,30.17526
70a65a,Elephant,1620.03,164.2057,-45.56138,0.98,45,91.75193,30.17519
70a65a,Elephant,1621.03,164.6841,-46.44028,0.98,45,91.75123,30.17512
70a65a,Elephant,1622.03,165.1625,-47.31926,0.98,45,91.75048,30.17505
70a65a,Elephant,1623.04,165.6409,-48.19821,0.98,45,91.74977,30.17498
70a65a,Elephant,1624.05,166.1273,-49.09176,0.98,45,91.74905,30.17491
70a65a,Elephant,1625.07,166.6137,-49.98533,0.98,45,91.74832,30.17483
70a65a,Elephant,1626.07,167.0921,-50.86425,0.98,45,91.7476,30.17476
70a65a,Elephant,1627.07,167.5705,-51.74322,0.98,45,91.74689,30.17469
70a65a,Elephant,1628.07,168.0489,-52.62212,0.98,45,91.74617,30.17462
70a65a,Elephant,1629.09,168.5352,-53.51572,0.98,45,91.74545,30.17455
70a65a,Elephant,1630.11,169.0216,-54.40929,0.98,45,91.74471,30.17447
70a65a,Elephant,1631.11,169.5,-55.28822,0.98,45,91.744,30.1744
70a65a,Elephant,1632.11,169.9784,-56.16716,0.98,45,91.74328,30.17433
70a65a,Elephant,1633.11,170.4568,-57.0461,0.98,45,91.74256,30.17426
70a65a,Elephant,1634.13,170.9432,-57.93967,0.98,45,91.74184,30.17418
70a65a,Elephant,1635.13,171.4216,-58.81863,0.98,45,91.74111,30.17411
70a65a,Elephant,1636.13,171.9,-59.69755,0.98,45,91.74039,30.17404
70a65a,Elephant,1637.13,172.3784,-60.57647,0.98,45,91.73968,30.17397
70a65a,Elephant,1638.13,172.8568,-61.45544,0.98,45,91.73897,30.1739
70a65a,Elephant,1639.15,173.3432,-62.34902,0.98,45,91.73824,30.17382
70a65a,Elephant,1640.16,173.8295,-63.24258,0.98,45,91.73751,30.17375
70a65a,Elephant,1641.16,174.308,-64.12153,0.98,45,91.73679,30.17368
70a65a,Elephant,1642.17,174.7864,-65.00046,0.98,45,91.73608,30.17361
70a65a,Elephant,1643.17,175.2648,-65.87939,0.98,45,91.73536,30.17354
70a65a,Elephant,1644.17,175.7432,-66.75835,0.98,45,91.73463,30.17346
70a65a,Elephant,1645.17,176.2216,-67.63725,0.98,45,91.73393,30.17339
70a65a,Elephant,1646.17,176.7,-68.5162,0.98,45,91.73321,30.17332
70a65a,Elephant,1647.17,177.1784,-69.39511,0.98,45,91.73248,30.17325
70a65a,Elephant,1648.17,177.6568,-70.27414,0.98,45,91.73177,30.17318
70a65a,Elephant,1649.19,178.1431,-71.16763,0.98,45,91.73105,30.17311
70a65a,Elephant,1650.2,178.6295,-72.06123,0.98,45,91.73032,30.17303
70a65a,Elephant,1651.21,179.108,-72.94021,0.98,45,91.72958,30.17296
70a65a,Elephant,1652.21,179.5863,-73.81908,0.98,45,91.72888,30.17289
70a65a,Elephant,1653.21,180.0647,-74.69803,0.98,45,91.72816,30.17282
70a65a,Elephant,1654.22,180.5511,-75.59161,0.98,45,91.72743,30.17274
70a65a,Elephant,1655.24,181.0375,-76.48519,0.98,45,91.7267,30.17267
70a65a,Elephant,1656.26,181.5239,-77.37878,0.98,45,91.72598,30.1726
70a65a,Elephant,1657.26,182.0023,-78.25775,0.98,45,91.72525,30.17253
70a65a,Elephant,1658.26,182.4807,-79.13666,0.98,45,91.72455,30.17245
70a65a,Elephant,1659.26,182.9591,-80.01559,0.98,45,91.72384,30.17238
70a65a,Elephant,1660.28,183.4454,-80.90916,0.98,45,91.72309,30.17231
70a65a,Elephant,1661.28,183.9238,-81.78811,0.98,45,91.72237,30.17224
70a65a,Elephant,1662.3,184.4102,-82.68167,0.98,45,91.72166,30.17216
70a65a,Elephant,1663.3,184.8886,-83.56062,0.98,45,91.72095,30.17209
70a65a,Elephant,1664.3,185.367,-84.43953,0.98,45,91.72022,30.17202
70a65a,Elephant,1665.31,185.8534,-85.33313,0.98,45,91.7195,30.17195
70a65a,Elephant,1666.33,186.3398,-86.22672,0.98,45,91.71878,30.17188
70a65a,Elephant,1667.33,186.8182,-87.1057,0.98,45,91.71804,30.1718
70a65a,Elephant,1668.35,187.3046,-87.99923,0.98,45,91.71732,30.17173
70a65a,Elephant,1669.35,187.767,-88.84888,0.99,30,91.71661,30.17166
70a65a,Elephant,1670.35,187.767,-88.84888,0.99,30,91.71589,30.17159
70a65a,Elephant,1671.35,187.767,-88.84888,0.99,30,91.71514,30.17151
70a65a,Elephant,1672.35,187.767,-88.84888,0.99,30,91.71447,30.17145
70a65a,Elephant,1673.37,187.767,-88.84888,0.99,30,91.71374,30.17137
70a65a,Elephant,1674.39,187.4891,-89.11981,0.98,45,91.71299,30.1713
70a65a,Elephant,1675.41,186.6031,-89.61979,0.98,45,91.71227,30.17123
70a65a,Elephant,1676.41,185.7316,-90.1116,0.98,45,91.71156,30.17116
70a65a,Elephant,1677.41,184.8602,-90.60339,0.98,45,91.71084,30.17108
70a65a,Elephant,1678.41,183.9886,-91.09521,0.98,45,91.7101,30.17101
70a65a,Elephant,1679.42,183.1026,-91.59521,0.98,45,91.7094,30.17094
70a65a,Elephant,1680.43,182.2311,-92.08701,0.98,45,91.70868,30.17087
70a65a,Elephant,1681.44,181.3451,-92.58701,0.98,45,91.70795,30.1708
70a65a,Elephant,1682.44,180.4735,-93.07883,0.98,45,91.70723,30.17072
70a65a,Elephant,1683.51,179.5439,-93.60342,0.98,45,91.70653,30.17065
70a65a,Elephant,1684.53,178.6579,-94.10342,0.98,45,91.70577,30.17058
70a65a,Elephant,1685.53,177.7864,-94.59523,0.98,45,91.70502,30.1705
70a65a,Elephant,1686.53,176.9149,-95.08705,0.98,45,91.70431,30.17043
70a65a,Elephant,1687.53,176.0433,-95.57888,0.98,45,91.70356,30.17036
70a65a,Elephant,1688.53,175.1719,-96.07066,0.98,45,91.70286,30.17029
70a65a,Elephant,1689.55,174.2859,-96.57066,0.98,45,91.70215,30.17022
70a65a,Elephant,1690.55,173.4144,-97.06245,0.98,45,91.70145,30.17015
70a65a,Elephant,1691.57,172.5283,-97.56246,0.98,45,91.70071,30.17007
70a65a,Elephant,1692.58,171.6423,-98.06248,0.98,45,91.69997,30.17
70a65a,Elephant,1693.58,170.7708,-98.55427,0.98,45,91.69923,30.16992
70a65a,Elephant,1694.59,169.8993,-99.04607,0.98,45,91.69852,30.16985
70a65a,Elephant,1695.59,169.0278,-99.53787,0.98,45,91.69781,30.16978
70a65a,Elephant,1696.6,168.1418,-100.0379,0.98,45,91.69711,30.16971
70a65a,Elephant,1697.6,167.2702,-100.5297,0.98,45,91.69635,30.16964
70a65a,Elephant,1698.62,166.3842,-101.0297,0.98,45,91.69564,30.16956
70a65a,Elephant,1699.62,165.5127,-101.5215,0.98,45,91.69493,30.16949
70a65a,Elephant,1700.64,164.6267,-102.0215,0.98,45,91.69421,30.16942
70a65a,Elephant,1701.66,163.7406,-102.5215,0.98,45,91.69348,30.16935
70a65a,Elephant,1702.67,162.8546,-103.0215,0.98,45,91.69273,30.16927
70a65a,Elephant,1703.67,161.9831,-103.5133,0.98,45,91.69202,30.1692
70a65a,Elephant,1704.68,161.1116,-104.0051,0.98,45,91.69128,30.16913
70a65a,Elephant,1705.69,160.2256,-104.5051,0.98,45,91.69054,30.16905
70a65a,Elephant,1706.71,159.3396,-105.0051,0.98,45,91.68982,30.16898
70a65a,Elephant,1707.71,158.468,-105.4969,0.98,45,91.68909,30.16891
70a65a,Elephant,1708.71,157.5965,-105.9887,0.98,45,91.68838,30.16884
70a65a,Elephant,1709.71,156.725,-106.4806,0.98,45,91.68766,30.16877
70a65a,Elephant,1710.73,155.839,-106.9805,0.98,45,91.68694,30.16869
70a65a,Elephant,1711.73,154.9675,-107.4724,0.98,45,91.68622,30.16862
70a65a,Elephant,1712.73,154.096,-107.9642,0.98,45,91.6855,30.16855
70a65a,Elephant,1713.75,153.2099,-108.4642,0.98,45,91.68478,30.16848
70a65a,Elephant,1714.77,152.3239,-108.9642,0.98,45,91.68406,30.16841
70a65a,Elephant,1715.77,151.4524,-109.456,0.98,45,91.68333,30.16833
70a65a,Elephant,1716.77,150.5809,-109.9478,0.98,45,91.68262,30.16826
70a65a,Elephant,1717.77,149.7094,-110.4396,0.98,45,91.68188,30.16819
70a65a,Elephant,1718.77,148.8379,-110.9314,0.98,45,91.68118,30.16812
70a65a,Elephant,1719.77,147.9664,-111.4232,0.98,45,91.68045,30.16805
70a65a,Elephant,1720.77,147.0949,-111.915,0.98,45,91.67974,30.16797
70a65a,Elephant,1721.77,146.2234,-112.4068,0.98,45,91.67901,30.1679
70a65a,Elephant,1722.77,145.3519,-112.8986,0.98,45,91.6783,30.16783
70a65a,Elephant,1723.79,144.4659,-113.3986,0.98,45,91.67757,30.16776
70a65a,Elephant,1724.79,143.5944,-113.8904,0.98,45,91.67684,30.16768
70a65a,Elephant,1725.79,142.7229,-114.3822,0.98,45,91.67613,30.16761
70a65a,Elephant,1726.79,141.8514,-114.874,0.98,45,91.67544,30.16754
70a65a,Elephant,1727.79,140.9798,-115.3659,0.98,45,91.67471,30.16747
70a65a,Elephant,1728.79,140.1084,-115.8576,0.98,45,91.67399,30.1674
70a65a,Elephant,1729.79,139.2368,-116.3495,0.98,45,91.67326,30.16733
70a65a,Elephant,1730.79,138.3653,-116.8413,0.98,45,91.67254,30.16725
70a65a,Elephant,1731.79,137.4938,-117.3331,0.98,45,91.67182,30.16718
70a65a,Elephant,1732.8,136.6223,-117.8249,0.98,45,91.67109,30.16711
70a65a,Elephant,1733.8,135.7508,-118.3167,0.98,45,91.67038,30.16704
70a65a,Elephant,1734.8,134.8793,-118.8085,0.98,45,91.66967,30.16697
70a65a,Elephant,1735.81,133.9933,-119.3085,0.98,45,91.66893,30.16689
70a65a,Elephant,1736.81,133.1218,-119.8003,0.98,45,91.66821,30.16682
70a65a,Elephant,1737.82,132.2502,-120.2921,0.98,45,91.66749,30.16675
70a65a,Elephant,1738.83,131.3642,-120.7921,0.98,45,91.66677,30.16668
70a65a,Elephant,1739.83,130.4927,-121.2839,0.98,45,91.66603,30.1666
70a65a,Elephant,1740.83,129.6212,-121.7757,0.98,45,91.66533,30.16653
70a65a,Elephant,1741.83,128.7497,-122.2675,0.98,45,91.6646,30.16646
70a65a,Elephant,1742.84,127.8782,-122.7593,0.98,45,91.66389,30.16639
70a65a,Elephant,1743.84,127.0067,-123.2511,0.98,45,91.66316,30.16632
70a65a,Elephant,1744.84,126.1352,-123.743,0.98,45,91.66244,30.16624
70a65a,Elephant,1745.84,125.2637,-124.2347,0.98,45,91.66172,30.16617
70a65a,Elephant,1746.84,124.3922,-124.7266,0.98,45,91.661,30.1661
70a65a,Elephant,1747.84,123.5207,-125.2184,0.98,45,91.66029,30.16603
70a65a,Elephant,1748.84,122.6492,-125.7102,0.98,45,91.65956,30.16596
70a65a,Elephant,1749.84,121.7777,-126.202,0.98,45,91.65883,30.16588
70a65a,Elephant,1750.86,120.8917,-126.702,0.98,45,91.65811,30.16581
70a65a,Elephant,1751.86,120.0202,-127.1938,0.98,45,91.65739,30.16574
70a65a,Elephant,1752.86,119.1486,-127.6856,0.98,45,91.65666,30.16567
70a65a,Elephant,1753.86,118.2771,-128.1774,0.98,45,91.65594,30.16559
70a65a,Elephant,1754.86,117.4056,-128.6692,0.98,45,91.65523,30.16552
70a65a,Elephant,1755.86,116.5341,-129.161,0.98,45,91.6545,30.16545
70a65a,Elephant,1756.86,115.6626,-129.6528,0.98,45,91.65379,30.16538
70a65a,Elephant,1757.86,114.7911,-130.1446,0.98,45,91.65306,30.16531
70a65a,Elephant,1758.86,113.9196,-130.6364,0.98,45,91.65234,30.16524
70a65a,Elephant,1759.86,113.0481,-131.1282,0.98,45,91.65162,30.16516
70a65a,Elephant,1760.86,112.1766,-131.62,0.98,45,91.65091,30.16509
70a65a,Elephant,1761.87,111.305,-132.1119,0.98,45,91.65019,30.16502
70a65a,Elephant,1762.87,110.4336,-132.6037,0.98,45,91.64947,30.16495
70a65a,Elephant,1763.87,109.5621,-133.0954,0.98,45,91.64875,30.16488
70a65a,Elephant,1764.87,108.6906,-133.5873,0.98,45,91.64803,30.1648
70a65a,Elephant,1765.87,107.8191,-134.0791,0.98,45,91.64732,30.16473
70a65a,Elephant,1766.87,106.9476,-134.5709,0.98,45,91.64659,30.16466
70a65a,Elephant,1767.87,106.076,-135.0627,0.98,45,91.64587,30.16459
70a65a,Elephant,1768.87,105.2045,-135.5545,0.98,45,91.64515,30.16451
70a65a,Elephant,1769.87,104.333,-136.0463,0.98,45,91.64442,30.16444
70a65a,Elephant,1770.87,103.4616,-136.5381,0.98,45,91.64372,30.16437
70a65a,Elephant,1771.87,102.5901,-137.0299,0.98,45,91.64301,30.1643
70a65a,Elephant,1772.87,101.7185,-137.5217,0.98,45,91.6423,30.16423
70a65a,Elephant,1773.87,100.847,-138.0135,0.98,45,91.64157,30.16416
70a65a,Elephant,1774.87,99.97549,-138.5053,0.98,45,91.64084,30.16408
70a65a,Elephant,1775.88,99.10401,-138.9971,0.98,45,91.64012,30.16401
70a65a,Elephant,1776.88,98.23248,-139.489,0.98,45,91.6394,30.16394
70a65a,Elephant,1777.88,97.36097,-139.9808,0.98,45,91.63868,30.16387
70a65a,Elephant,1778.88,96.48953,-140.4725,0.98,45,91.63797,30.1638
70a65a,Elephant,1779.88,95.61797,-140.9644,0.98,45,91.63723,30.16372
70a65a,Elephant,1780.88,94.74649,-141.4562,0.98,45,91.63652,30.16365
70a65a,Elephant,1781.88,93.87498,-141.948,0.98,45,91.6358,30.16358
70a65a,Elephant,1782.9,92.98898,-142.448,0.98,45,91.63507,30.16351
70a65a,Elephant,1783.9,92.11745,-142.9398,0.98,45,91.63435,30.16343
70a65a,Elephant,1784.9,91.24593,-143.4316,0.98,45,91.63363,30.16336
70a65a,Elephant,1785.9,90.37441,-143.9234,0.98,45,91.6329,30.16329
70a65a,Elephant,1786.92,89.48842,-144.4234,0.98,45,91.63219,30.16322
70a65a,Elephant,1787.92,88.61692,-144.9152,0.98,45,91.63146,30.16315
70a65a,Elephant,1788.92,87.74541,-145.407,0.98,45,91.63074,30.16307
70a65a,Elephant,1789.92,86.8739,-145.8988,0.98,45,91.63001,30.163
70a65a,Elephant,1790.92,86.00236,-146.3906,0.98,45,91.6293,30.16293
70a65a,Elephant,1791.92,85.13088,-146.8824,0.98,45,91.62859,30.16286
70a65a,Elephant,1792.92,84.25933,-147.3743,0.98,45,91.62786,30.16279
70a65a,Elephant,1793.92,83.38785,-147.8661,0.98,45,91.62715,30.16271
70a65a,Elephant,1794.92,82.51639,-148.3578,0.98,45,91.62642,30.16264
70a65a,Elephant,1795.94,81.63033,-148.8578,0.98,45,91.62569,30.16257
70a65a,Elephant,1796.94,80.75885,-149.3496,0.98,45,91.62498,30.1625
70a65a,Elephant,1797.94,79.88729,-149.8415,0.98,45,91.62425,30.16243
70a65a,Elephant,1798.94,79.0158,-150.3333,0.98,45,91.62354,30.16235
70a65a,Elephant,1799.94,78.14431,-150.8251,0.98,45,91.6228,30.16228
70a65a,Elephant,1800.94,77.27278,-151.3169,0.98,45,91.62209,30.16221
70a65a,Elephant,1801.94,76.4013,-151.8087,0.98,45,91.62137,30.16214
70a65a,Elephant,1802.94,75.52979,-152.3005,0.98,45,91.62065,30.16207
70a65a,Elephant,1803.96,74.64379,-152.8005,0.98,45,91.61993,30.16199
70a65a,Elephant,1804.98,73.75776,-153.3005,0.98,45,91.6192,30.16192
70a65a,Elephant,1805.98,72.8862,-153.7923,0.98,45,91.61847,30.16185
70a65a,Elephant,1806.98,72.01476,-154.2841,0.98,45,91.61775,30.16178
70a65a,Elephant,1807.98,71.14324,-154.7759,0.98,45,91.61703,30.1617
70a65a,Elephant,1808.98,70.27174,-155.2677,0.98,45,91.61632,30.16163
70a65a,Elephant,1809.98,69.40022,-155.7595,0.98,45,91.61559,30.16156
70a65a,Elephant,1810.98,68.52872,-156.2513,0.98,45,91.61487,30.16149
70a65a,Elephant,1811.98,67.65722,-156.7431,0.98,45,91.61417,30.16142
70a65a,Elephant,1813.0,66.77116,-157.2431,0.98,45,91.61343,30.16134
70a65a,Elephant,1814.0,65.89961,-157.735,0.98,45,91.61271,30.16127
70a65a,Elephant,1815.0,65.02819,-158.2267,0.98,45,91.61198,30.1612
70a65a,Elephant,1816.0,64.15668,-158.7186,0.98,45,91.61127,30.16113
70a65a,Elephant,1817.0,63.28518,-159.2104,0.98,45,91.61055,30.16105
70a65a,Elephant,1818.02,62.39912,-159.7104,0.98,45,91.60984,30.16098
70a65a,Elephant,1819.02,61.52763,-160.2022,0.98,45,91.60912,30.16091
70a65a,Elephant,1820.04,60.64162,-160.7022,0.98,45,91.6084,30.16084
70a65a,Elephant,1821.04,59.77008,-161.194,0.98,45,91.60765,30.16076
70a65a,Elephant,1822.04,58.8986,-161.6858,0.98,45,91.60694,30.16069
70a65a,Elephant,1823.04,58.02706,-162.1776,0.98,45,91.60622,30.16062
70a65a,Elephant,1824.04,57.15556,-162.6694,0.98,45,91.6055,30.16055
70a65a,Elephant,1825.04,56.28406,-163.1612,0.98,45,91.60477,30.16048
70a65a,Elephant,1826.04,55.41258,-163.653,0.98,45,91.60407,30.16041
70a65a,Elephant,1827.04,54.54103,-164.1448,0.98,45,91.60334,30.16033
70a65a,Elephant,1828.04,53.66956,-164.6366,0.98,45,91.60263,30.16026
70a65a,Elephant,1829.06,52.78351,-165.1366,0.98,45,91.6019,30.16019
70a65a,Elephant,1830.06,51.91199,-165.6284,0.98,45,91.60117,30.16012
70a65a,Elephant,1831.06,51.04049,-166.1203,0.98,45,91.60045,30.16005
70a65a,Elephant,1832.06,50.16901,-166.612,0.98,45,91.59975,30.15998
70a65a,Elephant,1833.08,49.28299,-167.112,0.98,45,91.59902,30.1599
70a65a,Elephant,1834.1,48.39696,-167.612,0.98,45,91.5983,30.15983
70a65a,Elephant,1835.1,47.52538,-168.1039,0.98,45,91.59756,30.15976
70a65a,Elephant,1836.1,46.65393,-168.5957,0.98,45,91.59684,30.15968
70a65a,Elephant,1837.1,45.78243,-169.0875,0.98,45,91.59613,30.15961
70a65a,Elephant,1838.12,44.89642,-169.5875,0.98,45,91.5954,30.15954
70a65a,Elephant,1839.12,44.0249,-170.0793,0.98,45,91.59468,30.15947
70a65a,Elephant,1840.12,43.15334,-170.5711,0.98,45,91.59395,30.1594
70a65a,Elephant,1841.12,42.28189,-171.0629,0.98,45,91.59324,30.15932
70a65a,Elephant,1842.14,41.39587,-171.5629,0.98,45,91.59251,30.15925
70a65a,Elephant,1843.14,40.52436,-172.0547,0.98,45,91.59179,30.15918
70a65a,Elephant,1844.14,39.65282,-172.5465,0.98,45,91.59106,30.15911
70a65a,Elephant,1845.14,38.78136,-173.0383,0.98,45,91.59034,30.15903
70a65a,Elephant,1846.14,37.90984,-173.5301,0.98,45,91.58964,30.15896
70a65a,Elephant,1847.14,37.03835,-174.0219,0.98,45,91.58891,30.15889
70a65a,Elephant,1848.14,36.16684,-174.5137,0.98,45,91.5882,30.15882
70a65a,Elephant,1849.14,35.29523,-175.0056,0.98,45,91.58747,30.15875
70a65a,Elephant,1850.14,34.42378,-175.4974,0.98,45,91.58675,30.15868
70a65a,Elephant,1851.14,33.55229,-175.9892,0.98,45,91.58604,30.1586
70a65a,Elephant,1852.16,32.66624,-176.4892,0.98,45,91.58532,30.15853
70a65a,Elephant,1853.18,31.78026,-176.9892,0.98,45,91.58459,30.15846
70a65a,Elephant,1854.2,30.89421,-177.4892,0.98,45,91.58385,30.15839
70a65a,Elephant,1855.2,30.02271,-177.981,0.98,45,91.58312,30.15831
70a65a,Elephant,1856.2,29.15122,-178.4728,0.98,45,91.58241,30.15824
70a65a,Elephant,1857.2,28.27971,-178.9646,0.98,45,91.58169,30.15817
70a65a,Elephant,1858.2,27.40818,-179.4564,0.98,45,91.58096,30.1581
70a65a,Elephant,1859.2,26.53671,-179.9482,0.98,45,91.58025,30.15803
70a65a,Elephant,1860.2,25.66513,-180.44,0.98,45,91.57953,30.15795
70a65a,Elephant,1861.2,24.79366,-180.9318,0.98,45,91.5788,30.15788
70a65a,Elephant,1862.2,23.92218,-181.4236,0.98,45,91.57809,30.15781
70a65a,Elephant,1863.22,23.03615,-181.9236,0.98,45,91.57736,30.15774
70a65a,Elephant,1864.24,22.15012,-182.4236,0.98,45,91.57664,30.15766
70a65a,Elephant,1865.24,21.27859,-182.9154,0.98,45,91.5759,30.15759
70a65a,Elephant,1866.24,20.40709,-183.4072,0.98,45,91.57518,30.15752
70a65a,Elephant,1867.26,19.52108,-183.9072,0.98,45,91.57446,30.15745
70a65a,Elephant,1868.26,18.6496,-184.399,0.98,45,91.57374,30.15737
70a65a,Elephant,1869.27,17.76356,-184.899,0.98,45,91.57301,30.1573
70a65a,Elephant,1870.27,16.89205,-185.3908,0.98,45,91.57228,30.15723
70a65a,Elephant,1871.28,16.02053,-185.8827,0.98,45,91.57156,30.15716
70a65a,Elephant,1872.28,15.14898,-186.3745,0.98,45,91.57085,30.15709
70a65a,Elephant,1873.28,14.27753,-186.8663,0.98,45,91.57013,30.15701
70a65a,Elephant,1874.28,13.40601,-187.3581,0.98,45,91.56941,30.15694
70a65a,Elephant,1875.28,12.53453,-187.8499,0.98,45,91.56869,30.15687
70a65a,Elephant,1876.28,11.66298,-188.3417,0.98,45,91.56797,30.1568
70a65a,Elephant,1877.3,10.77698,-188.8417,0.98,45,91.56725,30.15672
70a65a,Elephant,1878.3,9.905443,-189.3335,0.98,45,91.56652,30.15665
70a65a,Elephant,1879.3,9.033933,-189.8253,0.98,45,91.56581,30.15658
70a65a,Elephant,1880.3,8.162502,-190.3171,0.98,45,91.56509,30.15651
70a65a,Elephant,1881.3,7.290925,-190.8089,0.98,45,91.56437,30.15644
70a65a,Elephant,1882.3,6.41945,-191.3007,0.98,45,91.56365,30.15636
70a65a,Elephant,1883.3,5.547967,-191.7925,0.98,45,91.56293,30.15629
70a65a,Elephant,1884.3,4.676407,-192.2843,0.98,45,91.5622,30.15622
70a65a,Elephant,1885.3,3.804956,-192.7761,0.98,45,91.56149,30.15615
70a65a,Elephant,1886.3,2.933408,-193.268,0.98,45,91.56078,30.15608
70a65a,Elephant,1887.3,2.061934,-193.7598,0.98,45,91.56005,30.15601
70a65a,Elephant,1888.3,1.190404,-194.2516,0.98,45,91.55933,30.15593
70a65a,Elephant,1889.3,0.318933,-194.7433,0.98,45,91.55862,30.15586
70a65a,Elephant,1890.31,-0.5526111,-195.2352,0.98,45,91.55788,30.15579
70a65a,Elephant,1891.31,-1.424137,-195.727,0.98,45,91.55717,30.15572
70a65a,Elephant,1892.31,-2.295592,-196.2188,0.98,45,91.55646,30.15565
70a65a,Elephant,1893.32,-3.181625,-196.7188,0.98,45,91.55575,30.15557
70a65a,Elephant,1894.32,-4.053125,-197.2106,0.98,45,91.55502,30.1555
70a65a,Elephant,1895.33,-4.924625,-197.7024,0.98,45,91.55429,30.15543
70a65a,Elephant,1896.34,-5.81069,-198.2024,0.98,45,91.55357,30.15536
70a65a,Elephant,1897.34,-6.682232,-198.6942,0.98,45,91.55283,30.15528
70a65a,Elephant,1898.34,-7.553692,-199.186,0.98,45,91.55213,30.15521
70a65a,Elephant,1899.34,-8.425197,-199.6778,0.98,45,91.5514,30.15514
70a65a,Elephant,1900.35,-9.296677,-200.1696,0.98,45,91.55067,30.15507
70a65a,Elephant,1901.36,-10.1827,-200.6696,0.98,45,91.54995,30.15499
70a65a,Elephant,1902.36,-11.0542,-201.1614,0.98,45,91.54924,30.15492
70a65a,Elephant,1903.38,-11.94029,-201.6615,0.98,45,91.54852,30.15485
70a65a,Elephant,1904.4,-12.82628,-202.1614,0.98,45,91.5478,30.15478
70a65a,Elephant,1905.4,-13.69781,-202.6533,0.98,45,91.54706,30.15471
70a65a,Elephant,1906.4,-14.56927,-203.145,0.98,45,91.54635,30.15463
70a65a,Elephant,1907.4,-15.44081,-203.6369,0.98,45,91.54561,30.15456
70a65a,Elephant,1908.4,-16.31231,-204.1287,0.98,45,91.54489,30.15449
70a65a,Elephant,1909.42,-17.19833,-204.6287,0.98,45,91.54416,30.15442
70a65a,Elephant,1910.42,-18.06983,-205.1205,0.98,45,91.54345,30.15434
70a65a,Elephant,1911.42,-18.94134,-205.6123,0.98,45,91.54271,30.15427
70a65a,Elephant,1912.42,-19.81283,-206.1041,0.98,45,91.542,30.1542
70a65a,Elephant,1913.42,-20.68438,-206.5959,0.98,45,91.54128,30.15413
